125525_3T,rfMRI_REST1_LR_preproc,0.0836611
125525_3T,rfMRI_REST2_RL_preproc,0.107448
125525_3T,rfMRI_REST2_LR_preproc,0.0890162
135528_3T,rfMRI_REST1_RL_preproc,0.0560849
135528_3T,rfMRI_REST1_LR_preproc,0.0589274
135528_3T,rfMRI_REST2_RL_preproc,0.0635483
135528_3T,rfMRI_REST2_LR_preproc,0.0617191
128632_3T,rfMRI_REST1_RL_preproc,0.0636347
128632_3T,rfMRI_REST1_LR_preproc,0.0625512
128632_3T,rfMRI_REST2_LR_preproc,0.06585
128632_3T,rfMRI_REST2_RL_preproc,0.0796203
137027_3T,rfMRI_REST2_LR_preproc,0.0601252
137027_3T,rfMRI_REST1_RL_preproc,0.0528605
137027_3T,rfMRI_REST1_LR_preproc,0.0493295
137027_3T,rfMRI_REST2_RL_preproc,0.0633359
129028_3T,rfMRI_REST2_RL_preproc,0.0697758
129028_3T,rfMRI_REST1_LR_preproc,0.0745774
129028_3T,rfMRI_REST1_RL_preproc,0.0804909
129028_3T,rfMRI_REST2_LR_preproc,0.0687044
137936_3T,rfMRI_REST1_RL_preproc,0.0996229
137936_3T,rfMRI_REST1_LR_preproc,0.118524
137936_3T,rfMRI_REST2_LR_preproc,0.107001
137936_3T,rfMRI_REST2_RL_preproc,0.0965526
129533_3T,rfMRI_REST1_RL_preproc,0.15907
129533_3T,rfMRI_REST1_LR_preproc,0.188869
130013_3T,rfMRI_REST1_LR_preproc,0.0733074
130013_3T,rfMRI_REST2_LR_preproc,0.0785236
130013_3T,rfMRI_REST1_RL_preproc,0.0681341
130013_3T,rfMRI_REST2_RL_preproc,0.0760979
139233_3T,rfMRI_REST1_RL_preproc,0.105656
139233_3T,rfMRI_REST2_RL_preproc,0.0853627
139233_3T,rfMRI_REST2_LR_preproc,0.107144
139233_3T,rfMRI_REST1_LR_preproc,0.10833
140117_3T,rfMRI_REST1_RL_preproc,0.0485548
140117_3T,rfMRI_REST1_LR_preproc,0.0525404
140117_3T,rfMRI_REST2_RL_preproc,0.0507617
140117_3T,rfMRI_REST2_LR_preproc,0.0470283
133625_3T,rfMRI_REST1_RL_preproc,0.0706477
133625_3T,rfMRI_REST1_LR_preproc,0.0676215
133625_3T,rfMRI_REST2_LR_preproc,0.0891787
133625_3T,rfMRI_REST2_RL_preproc,0.0924719
141826_3T,rfMRI_REST1_LR_preproc,0.11873
141826_3T,rfMRI_REST2_RL_preproc,0.151555
141826_3T,rfMRI_REST1_RL_preproc,0.121866
141826_3T,rfMRI_REST2_LR_preproc,0.114661
133827_3T,rfMRI_REST2_LR_preproc,0.130762
133827_3T,rfMRI_REST2_RL_preproc,0.0988736
133827_3T,rfMRI_REST1_RL_preproc,0.13238
133827_3T,rfMRI_REST1_LR_preproc,0.109106
133928_3T,rfMRI_REST2_LR_preproc,0.0602891
133928_3T,rfMRI_REST1_RL_preproc,0.0704798
133928_3T,rfMRI_REST2_RL_preproc,0.0642226
133928_3T,rfMRI_REST1_LR_preproc,0.0701884
145531_3T,rfMRI_REST1_LR_preproc,0.106026
145531_3T,rfMRI_REST1_RL_preproc,0.12822
134324_3T,rfMRI_REST1_RL_preproc,0.065228
134324_3T,rfMRI_REST1_LR_preproc,0.0830528
134324_3T,rfMRI_REST2_LR_preproc,0.0774152
134324_3T,rfMRI_REST2_RL_preproc,0.0918848
145834_3T,rfMRI_REST1_LR_preproc,0.0588149
145834_3T,rfMRI_REST1_RL_preproc,0.0998362
145834_3T,rfMRI_REST2_LR_preproc,0.145203
145834_3T,rfMRI_REST2_RL_preproc,0.0723809
135932_3T,rfMRI_REST2_RL_preproc,0.0547157
135932_3T,rfMRI_REST2_LR_preproc,0.0586734
135932_3T,rfMRI_REST1_RL_preproc,0.0663997
135932_3T,rfMRI_REST1_LR_preproc,0.0598556
146331_3T,rfMRI_REST1_LR_preproc,0.0758508
146331_3T,rfMRI_REST1_RL_preproc,0.0617588
146331_3T,rfMRI_REST2_LR_preproc,0.0580402
146331_3T,rfMRI_REST2_RL_preproc,0.0723326
137128_3T,rfMRI_REST1_RL_preproc,0.0797065
137128_3T,rfMRI_REST2_LR_preproc,0.0773832
137128_3T,rfMRI_REST2_RL_preproc,0.103493
137128_3T,rfMRI_REST1_LR_preproc,0.084349
147030_3T,rfMRI_REST1_RL_preproc,0.290629
147030_3T,rfMRI_REST1_LR_preproc,0.276539
147030_3T,rfMRI_REST2_LR_preproc,0.331768
147030_3T,rfMRI_REST2_RL_preproc,0.312476
148840_3T,rfMRI_REST1_RL_preproc,0.0638331
148840_3T,rfMRI_REST1_LR_preproc,0.0656617
148840_3T,rfMRI_REST2_LR_preproc,0.0701037
148840_3T,rfMRI_REST2_RL_preproc,0.0799475
138231_3T,rfMRI_REST1_RL_preproc,0.0765777
138231_3T,rfMRI_REST2_RL_preproc,0.0756483
138231_3T,rfMRI_REST1_LR_preproc,0.0931475
138231_3T,rfMRI_REST2_LR_preproc,0.0870557
139637_3T,rfMRI_REST1_RL_preproc,0.0676957
139637_3T,rfMRI_REST1_LR_preproc,0.0683898
139637_3T,rfMRI_REST2_LR_preproc,0.0838185
139637_3T,rfMRI_REST2_RL_preproc,0.0698281
150625_3T,rfMRI_REST2_RL_preproc,0.0788835
150625_3T,rfMRI_REST1_RL_preproc,0.0645492
150625_3T,rfMRI_REST1_LR_preproc,0.0666884
150625_3T,rfMRI_REST2_LR_preproc,0.0669686
140824_3T,rfMRI_REST1_RL_preproc,0.183075
140824_3T,rfMRI_REST1_LR_preproc,0.232956
140824_3T,rfMRI_REST2_LR_preproc,0.151937
140824_3T,rfMRI_REST2_RL_preproc,0.160582
150726_3T,rfMRI_REST1_LR_preproc,0.113631
150726_3T,rfMRI_REST1_RL_preproc,0.121808
150726_3T,rfMRI_REST2_RL_preproc,0.0932555
150726_3T,rfMRI_REST2_LR_preproc,0.087099
142828_3T,rfMRI_REST1_RL_preproc,0.0830725
142828_3T,rfMRI_REST1_LR_preproc,0.0854761
142828_3T,rfMRI_REST2_LR_preproc,0.088124
142828_3T,rfMRI_REST2_RL_preproc,0.09639
152831_3T,rfMRI_REST1_RL_preproc,0.0513279
152831_3T,rfMRI_REST2_LR_preproc,0.0708042
152831_3T,rfMRI_REST1_LR_preproc,0.0721937
152831_3T,rfMRI_REST2_RL_preproc,0.0869833
143325_3T,rfMRI_REST2_RL_preproc,0.128201
143325_3T,rfMRI_REST2_LR_preproc,0.0956945
143325_3T,rfMRI_REST1_LR_preproc,0.114969
143325_3T,rfMRI_REST1_RL_preproc,0.10657
154734_3T,rfMRI_REST2_LR_preproc,0.0721575
154734_3T,rfMRI_REST1_LR_preproc,0.0727895
154734_3T,rfMRI_REST1_RL_preproc,0.053259
154734_3T,rfMRI_REST2_RL_preproc,0.0653252
144226_3T,rfMRI_REST1_LR_preproc,0.0861397
144226_3T,rfMRI_REST2_RL_preproc,0.0936317
144226_3T,rfMRI_REST2_LR_preproc,0.109039
144226_3T,rfMRI_REST1_RL_preproc,0.0795098
154936_3T,rfMRI_REST1_LR_preproc,0.0791704
154936_3T,rfMRI_REST2_RL_preproc,0.101758
154936_3T,rfMRI_REST1_RL_preproc,0.0756008
154936_3T,rfMRI_REST2_LR_preproc,0.112547
148335_3T,rfMRI_REST1_RL_preproc,0.110786
148335_3T,rfMRI_REST1_LR_preproc,0.0972196
148335_3T,rfMRI_REST2_LR_preproc,0.136205
148335_3T,rfMRI_REST2_RL_preproc,0.108524
155635_3T,rfMRI_REST2_LR_preproc,0.105085
155635_3T,rfMRI_REST2_RL_preproc,0.118215
155635_3T,rfMRI_REST1_RL_preproc,0.0921771
155635_3T,rfMRI_REST1_LR_preproc,0.0989018
149337_3T,rfMRI_REST1_RL_preproc,0.0557193
149337_3T,rfMRI_REST1_LR_preproc,0.0460536
149337_3T,rfMRI_REST2_LR_preproc,0.0674726
149337_3T,rfMRI_REST2_RL_preproc,0.0657336
157437_3T,rfMRI_REST2_LR_preproc,0.0728225
157437_3T,rfMRI_REST1_LR_preproc,0.0698859
157437_3T,rfMRI_REST1_RL_preproc,0.063209
157437_3T,rfMRI_REST2_RL_preproc,0.0900596
149539_3T,rfMRI_REST1_LR_preproc,0.0881623
149539_3T,rfMRI_REST2_LR_preproc,0.0872565
149539_3T,rfMRI_REST1_RL_preproc,0.0873236
149539_3T,rfMRI_REST2_RL_preproc,0.0943898
158136_3T,rfMRI_REST1_RL_preproc,0.0808265
158136_3T,rfMRI_REST1_LR_preproc,0.0838458
158136_3T,rfMRI_REST2_LR_preproc,0.0799177
158136_3T,rfMRI_REST2_RL_preproc,0.0776304
159138_3T,rfMRI_REST2_LR_preproc,0.092507
159138_3T,rfMRI_REST1_LR_preproc,0.19578
159138_3T,rfMRI_REST1_RL_preproc,0.140308
159138_3T,rfMRI_REST2_RL_preproc,0.0767828
151223_3T,rfMRI_REST1_LR_preproc,0.19618
151223_3T,rfMRI_REST1_RL_preproc,0.131749
151223_3T,rfMRI_REST2_LR_preproc,0.103656
151223_3T,rfMRI_REST2_RL_preproc,0.142328
162026_3T,rfMRI_REST1_RL_preproc,0.107385
162026_3T,rfMRI_REST1_LR_preproc,0.0917167
162026_3T,rfMRI_REST2_LR_preproc,0.102996
162026_3T,rfMRI_REST2_RL_preproc,0.111673
151526_3T,rfMRI_REST1_LR_preproc,0.223818
151526_3T,rfMRI_REST1_RL_preproc,0.185882
151526_3T,rfMRI_REST2_LR_preproc,0.251977
151526_3T,rfMRI_REST2_RL_preproc,0.341737
163331_3T,rfMRI_REST1_RL_preproc,0.176184
163331_3T,rfMRI_REST2_LR_preproc,0.192554
163331_3T,rfMRI_REST1_LR_preproc,0.239416
163331_3T,rfMRI_REST2_RL_preproc,0.211576
151627_3T,rfMRI_REST1_RL_preproc,0.0684946
151627_3T,rfMRI_REST2_LR_preproc,0.0622001
151627_3T,rfMRI_REST2_RL_preproc,0.068982
151627_3T,rfMRI_REST1_LR_preproc,0.0579856
164030_3T,rfMRI_REST1_RL_preproc,0.0496526
164030_3T,rfMRI_REST1_LR_preproc,0.0493103
164030_3T,rfMRI_REST2_LR_preproc,0.0490578
164030_3T,rfMRI_REST2_RL_preproc,0.0415382
153025_3T,rfMRI_REST1_RL_preproc,0.0516313
153025_3T,rfMRI_REST1_LR_preproc,0.043691
153025_3T,rfMRI_REST2_LR_preproc,0.0684459
153025_3T,rfMRI_REST2_RL_preproc,0.0629768
164131_3T,rfMRI_REST1_RL_preproc,0.0915778
164131_3T,rfMRI_REST1_LR_preproc,0.116851
164131_3T,rfMRI_REST2_RL_preproc,0.106252
164131_3T,rfMRI_REST2_LR_preproc,0.152494
153429_3T,rfMRI_REST1_RL_preproc,0.100502
153429_3T,rfMRI_REST2_LR_preproc,0.0907248
153429_3T,rfMRI_REST1_LR_preproc,0.082218
153429_3T,rfMRI_REST2_RL_preproc,0.0817265
164939_3T,rfMRI_REST1_RL_preproc,0.0954818
164939_3T,rfMRI_REST1_LR_preproc,0.104292
164939_3T,rfMRI_REST2_LR_preproc,0.108399
164939_3T,rfMRI_REST2_RL_preproc,0.123975
157336_3T,rfMRI_REST2_LR_preproc,0.0604073
157336_3T,rfMRI_REST2_RL_preproc,0.0643794
157336_3T,rfMRI_REST1_RL_preproc,0.0787809
157336_3T,rfMRI_REST1_LR_preproc,0.0710618
167036_3T,rfMRI_REST1_LR_preproc,0.0561652
167036_3T,rfMRI_REST1_RL_preproc,0.0663416
167036_3T,rfMRI_REST2_RL_preproc,0.0592336
167036_3T,rfMRI_REST2_LR_preproc,0.0578268
158035_3T,rfMRI_REST1_LR_preproc,0.0630422
158035_3T,rfMRI_REST1_RL_preproc,0.0736027
158035_3T,rfMRI_REST2_LR_preproc,0.052586
158035_3T,rfMRI_REST2_RL_preproc,0.0499935
168341_3T,rfMRI_REST1_LR_preproc,0.115003
168341_3T,rfMRI_REST2_LR_preproc,0.0729207
168341_3T,rfMRI_REST1_RL_preproc,0.0830095
168341_3T,rfMRI_REST2_RL_preproc,0.0858883
158540_3T,rfMRI_REST1_RL_preproc,0.12503
158540_3T,rfMRI_REST1_LR_preproc,0.143909
158540_3T,rfMRI_REST2_LR_preproc,0.0713165
158540_3T,rfMRI_REST2_RL_preproc,0.0687332
159239_3T,rfMRI_REST1_RL_preproc,0.0759823
159239_3T,rfMRI_REST1_LR_preproc,0.0843837
159239_3T,rfMRI_REST2_RL_preproc,0.0789788
159239_3T,rfMRI_REST2_LR_preproc,0.0719094
170934_3T,rfMRI_REST1_RL_preproc,0.0803167
170934_3T,rfMRI_REST1_LR_preproc,0.0805586
171633_3T,rfMRI_REST1_RL_preproc,0.0959666
171633_3T,rfMRI_REST1_LR_preproc,0.112048
171633_3T,rfMRI_REST2_LR_preproc,0.116687
171633_3T,rfMRI_REST2_RL_preproc,0.119624
159340_3T,rfMRI_REST1_RL_preproc,0.12224
159340_3T,rfMRI_REST1_LR_preproc,0.120039
159340_3T,rfMRI_REST2_LR_preproc,0.100821
159340_3T,rfMRI_REST2_RL_preproc,0.10478
161731_3T,rfMRI_REST1_RL_preproc,0.117295
161731_3T,rfMRI_REST1_LR_preproc,0.108848
161731_3T,rfMRI_REST2_LR_preproc,0.0710256
161731_3T,rfMRI_REST2_RL_preproc,0.0692997
172130_3T,rfMRI_REST1_RL_preproc,0.0462769
172130_3T,rfMRI_REST2_LR_preproc,0.0756531
172130_3T,rfMRI_REST2_RL_preproc,0.0509147
172130_3T,rfMRI_REST1_LR_preproc,0.0458977
162329_3T,rfMRI_REST1_RL_preproc,0.0889303
162329_3T,rfMRI_REST2_RL_preproc,0.0952106
162329_3T,rfMRI_REST2_LR_preproc,0.0946121
162329_3T,rfMRI_REST1_LR_preproc,0.127913
172534_3T,rfMRI_REST1_RL_preproc,0.0449989
172534_3T,rfMRI_REST1_LR_preproc,0.0506892
172534_3T,rfMRI_REST2_RL_preproc,0.0495016
172534_3T,rfMRI_REST2_LR_preproc,0.0534986
162733_3T,rfMRI_REST1_RL_preproc,0.0944268
162733_3T,rfMRI_REST1_LR_preproc,0.0857909
162733_3T,rfMRI_REST2_LR_preproc,0.105733
162733_3T,rfMRI_REST2_RL_preproc,0.106548
173334_3T,rfMRI_REST1_RL_preproc,0.0743227
173334_3T,rfMRI_REST1_LR_preproc,0.0632616
173334_3T,rfMRI_REST2_RL_preproc,0.0626951
173334_3T,rfMRI_REST2_LR_preproc,0.068275
163129_3T,rfMRI_REST1_RL_preproc,0.0627055
163129_3T,rfMRI_REST1_LR_preproc,0.0602153
163129_3T,rfMRI_REST2_RL_preproc,0.0613026
163129_3T,rfMRI_REST2_LR_preproc,0.0608793
173435_3T,rfMRI_REST1_RL_preproc,0.0476799
173435_3T,rfMRI_REST1_LR_preproc,0.0475322
173435_3T,rfMRI_REST2_RL_preproc,0.0493418
173435_3T,rfMRI_REST2_LR_preproc,0.0548773
163432_3T,rfMRI_REST1_LR_preproc,0.0875247
163432_3T,rfMRI_REST1_RL_preproc,0.0736522
163432_3T,rfMRI_REST2_LR_preproc,0.100521
163432_3T,rfMRI_REST2_RL_preproc,0.0882661
173940_3T,rfMRI_REST1_RL_preproc,0.0608613
173940_3T,rfMRI_REST1_LR_preproc,0.05792
173940_3T,rfMRI_REST2_RL_preproc,0.0591448
173940_3T,rfMRI_REST2_LR_preproc,0.0526289
167743_3T,rfMRI_REST1_RL_preproc,0.0991792
167743_3T,rfMRI_REST1_LR_preproc,0.106525
167743_3T,rfMRI_REST2_LR_preproc,0.1215
167743_3T,rfMRI_REST2_RL_preproc,0.132877
175035_3T,rfMRI_REST1_RL_preproc,0.140413
175035_3T,rfMRI_REST1_LR_preproc,0.12698
175035_3T,rfMRI_REST2_LR_preproc,0.145984
175035_3T,rfMRI_REST2_RL_preproc,0.160012
169343_3T,rfMRI_REST2_LR_preproc,0.0835393
169343_3T,rfMRI_REST1_LR_preproc,0.0840113
169343_3T,rfMRI_REST1_RL_preproc,0.0859247
169343_3T,rfMRI_REST2_RL_preproc,0.0839399
177645_3T,rfMRI_REST1_RL_preproc,0.056148
177645_3T,rfMRI_REST1_LR_preproc,0.0458317
177645_3T,rfMRI_REST2_LR_preproc,0.0694452
177645_3T,rfMRI_REST2_RL_preproc,0.091643
172332_3T,rfMRI_REST1_RL_preproc,0.0975369
172332_3T,rfMRI_REST1_LR_preproc,0.0854501
172332_3T,rfMRI_REST2_LR_preproc,0.0745933
172332_3T,rfMRI_REST2_RL_preproc,0.0857089
178142_3T,rfMRI_REST1_RL_preproc,0.056951
178142_3T,rfMRI_REST1_LR_preproc,0.0566414
178142_3T,rfMRI_REST2_LR_preproc,0.0634317
178142_3T,rfMRI_REST2_RL_preproc,0.0873863
175439_3T,rfMRI_REST2_RL_preproc,0.225828
175439_3T,rfMRI_REST1_LR_preproc,0.147992
175439_3T,rfMRI_REST2_LR_preproc,0.185414
175439_3T,rfMRI_REST1_RL_preproc,0.114689
178748_3T,rfMRI_REST1_RL_preproc,0.0641106
178748_3T,rfMRI_REST2_LR_preproc,0.0701854
178748_3T,rfMRI_REST1_LR_preproc,0.0864987
178748_3T,rfMRI_REST2_RL_preproc,0.0889322
176542_3T,rfMRI_REST1_RL_preproc,0.0564307
